Año,Mes,Nombre Servicio,Departamento,Municipio,Componente,Total
2024,MARZO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,ALICUOTA PLAQUETAS AFERESIS,1
2024,MARZO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,ALICUOTA PLASMA FRESCO CONGELADO,2
2024,MARZO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,53
2024,MARZO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),20
2024,MARZO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,113
2024,MARZO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS,65
2024,MARZO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,10
2024,MARZO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,30
2024,MARZO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),12
2024,MARZO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,6
2024,MARZO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,PLASMA FRESCO CONGELADO,8
2024,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,53
2024,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,PLASMA FRESCO CONGELADO,9
2024,MARZO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,GLOBULOS ROJOS ESTANDAR,17
2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,22
2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,267
2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,25
2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,48
2024,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,11
2024,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,23
2024,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,2
2024,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,20
2024,MARZO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,52
2024,MARZO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,6
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,102
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),102
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,498
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,90
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,229
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,196
2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,22
2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,3
2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,24
2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,3
2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),4
2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,169
2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,10
2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,10
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,48
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS POBRES EN LEUCOCITOS,16
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,180
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),155
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,23
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,615
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS,92
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,33
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,398
2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,229
2024,ABRIL,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,77
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,48
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),337
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,43
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,58
2024,ABRIL,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,GLOBULOS ROJOS POBRES EN LEUCOCITOS,18
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,CRIOPRECIPITADO,19
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,147
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,PLAQUETAS AFERESIS,22
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,PLASMA FRESCO CONGELADO,28
2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS POBRES EN LEUCOCITOS,77
2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,182
2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,15
2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,44
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,22
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,240
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,31
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,95
2024,ABRIL,MESSER COLOMBIA S.A. AGENCIA REMEO CENTER MEDELLIN,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,40
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),482
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,177
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,77
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),7
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,110
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,1
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,15
2024,ABRIL,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,34
2024,ABRIL,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,4
2024,ABRIL,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,39
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,40
2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),125
2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,151
2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,105
2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS IRRADIADAS,2
2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,30
2024,ABRIL,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),116
2024,ABRIL,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,PLAQUETAS AFERESIS FILTRADAS,13
2024,ABRIL,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,PLASMA FRESCO CONGELADO,9
2024,ABRIL,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,56
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,2
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,ALICUOTA PLAQUETAS AFERESIS,7
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,ALICUOTA PLASMA FRESCO CONGELADO,3
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,121
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),695
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,27
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS,127
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,47
2024,ABRIL,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,92
2024,ABRIL,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS POBRES EN LEUCOCITOS,34
2024,ABRIL,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,11
2024,ABRIL,UNIDAD HOSPITALARIA NUEVO OCCIDENTE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,2
2024,ABRIL,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,GLOBULOS ROJOS POBRES EN LEUCOCITOS,24
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,63
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),249
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,12
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,12
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,49
2024,ABRIL,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,ALICUOTA DE GLOBULOS ROJOS FILTRADA,13
2024,ABRIL,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3
2024,ABRIL,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,PLAQUETAS ESTANDAR,4
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,214
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,PLAQUETAS AFERESIS,7
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,PLASMA FRESCO CONGELADO,35
2024,ABRIL,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,48
2024,ABRIL,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,3
2024,ABRIL,UNIDAD HOSPITALARIA DE CASTILLA JAIME TOBON ARBELAEZ,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,26
2024,ABRIL,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,43
2024,ABRIL,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,PLAQUETAS AFERESIS,5
2024,ABRIL,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,PLASMA FRESCO CONGELADO,3
2024,ABRIL,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),8
2024,ABRIL,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,27
2024,ABRIL,CORPORACION HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2
2024,ABRIL,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2
2024,ABRIL,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS POBRES EN LEUCOCITOS,22
2024,ABRIL,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,22
2024,ABRIL,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,66
2024,ABRIL,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),5
2024,ABRIL,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,183
2024,ABRIL,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,6
2024,ABRIL,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR FILTRADAS,3
2024,ABRIL,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,44
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,ALICUOTA DE GLOBULOS ROJOS FILTRADA,28
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,CRIOPRECIPITADO,78
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),213
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,257
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,PLAQUETAS AFERESIS,41
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,PLAQUETAS AFERESIS FILTRADAS,24
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,PLAQUETAS ESTANDAR FILTRADAS,4
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,PLASMA FRESCO CONGELADO,79
2024,ABRIL,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,26
2024,ABRIL,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),4
2024,ABRIL,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,GLOBULOS ROJOS POBRES EN LEUCOCITOS,125
2024,ABRIL,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,PLAQUETAS AFERESIS,9
2024,ABRIL,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,PLASMA FRESCO CONGELADO,36
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,CRIOPRECIPITADO,29
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,30
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,PLAQUETAS AFERESIS,10
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,PLASMA FRESCO CONGELADO,17
2024,ABRIL,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,GLOBULOS ROJOS ESTANDAR,26
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,9
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,ALICUOTA PLASMA FRESCO CONGELADO,1
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,41
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),20
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,98
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS,35
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,15
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,23
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA,6
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,ALICUOTA DE GLOBULOS ROJOS FILTRADA IRRADIADA,3
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,CRIOPRECIPITADO,113
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),133
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,110
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,631
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,GLOBULOS ROJOS POBRES EN LEUCOCITOS IRRADIADOS,9
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS,6
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,240
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS AFERESIS IRRADIADAS,43
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR,39
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLAQUETAS ESTANDAR IRRADIADAS,18
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,PLASMA FRESCO CONGELADO,523
2024,ABRIL,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,CRIOPRECIPITADO,165
2024,ABRIL,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),14
2024,ABRIL,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,327
2024,ABRIL,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,GLOBULOS ROJOS POBRES EN LEUCOCITOS IRRADIADOS,2
2024,ABRIL,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,PLAQUETAS AFERESIS FILTRADAS,117
