Id Servicio,Satisfacción,% SATISFACCION,Año,Mes,Nombre del Servicio,Departamento,Codigo Banco,Nombre Banco,Componente,Solicitados,Entregados
13.0,100.0,100.0,2019.0,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,CRIOPRECIPITADO,18.0,18.0
13.0,100.0,100.0,2019.0,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,PLASMA FRESCO CONGELADO,17.0,17.0
13.0,100.0,100.0,2019.0,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
13.0,100.0,100.0,2019.0,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS,2.0,2.0
13.0,100.0,100.0,2019.0,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS,1.0,1.0
13.0,100.0,100.0,2019.0,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,2.0,2.0
10.0,100.0,100.0,2019.0,MAYO,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,1.0,1.0
10.0,76.19047619047619,76.19047619047619,2019.0,MAYO,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS ESTANDAR,147.0,112.0
855.0,100.0,100.0,2019.0,MAYO,CLINICA MEDELLIN POBLADO,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
754.0,100.0,100.0,2019.0,MAYO,ESE HOSPITAL CESAR URIBE PIEDRAHITA SEDE PUERTO BERRIO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,9.0,9.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,20.0,20.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1.0,1.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,ALICUOTA DE GLOBULOS ROJOS FILTRADA,3.0,3.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,PLASMA FRESCO CONGELADO,108.0,108.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,1.0,1.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,CRIOPRECIPITADO,18.0,18.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLAQUETAS AFERESIS,1.0,1.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1.0,1.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,10.0,10.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,49.0,49.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),5.0,5.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,ALICUOTA DE GLOBULOS ROJOS FILTRADA,16.0,16.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLASMA FRESCO CONGELADO,34.0,34.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,6.0,6.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,CRIOPRECIPITADO,7.0,7.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLAQUETAS AFERESIS,2.0,2.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,ALICUOTA DE GLOBULOS ROJOS FILTRADA,2.0,2.0
16.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
897.0,100.0,100.0,2019.0,MAYO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,190.0,190.0
897.0,100.0,100.0,2019.0,MAYO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),39.0,39.0
897.0,100.0,100.0,2019.0,MAYO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,30.0,30.0
897.0,100.0,100.0,2019.0,MAYO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,CRIOPRECIPITADO,13.0,13.0
897.0,100.0,100.0,2019.0,MAYO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,PLASMA FRESCO CONGELADO,8.0,8.0
38.0,100.0,100.0,2019.0,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
38.0,100.0,100.0,2019.0,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
38.0,100.0,100.0,2019.0,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-3  ,HOSPITAL PABLO TOBON URIBE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1.0,1.0
38.0,100.0,100.0,2019.0,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,3.0,3.0
38.0,100.0,100.0,2019.0,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,2.0,2.0
61.0,100.0,100.0,2019.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,16.0,16.0
61.0,100.0,100.0,2019.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,11-001-36 ,FUNDACION BANCO NACIONAL DE SANGRE HEMOLIFE SEDE BOGOTA,PLASMA FRESCO CONGELADO,4.0,4.0
61.0,100.0,100.0,2019.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,14.0,14.0
61.0,100.0,100.0,2019.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLASMA FRESCO CONGELADO,4.0,4.0
19.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA SUR,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,39.0,39.0
19.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA SUR,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,100.0,100.0
19.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA SUR,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2.0,2.0
19.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA SUR,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLASMA FRESCO CONGELADO,10.0,10.0
19.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA SUR,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,PLASMA FRESCO CONGELADO,6.0,6.0
19.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA SUR,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,PLAQUETAS AFERESIS,1.0,1.0
939.0,100.0,100.0,2019.0,MAYO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,142.0,142.0
939.0,100.0,100.0,2019.0,MAYO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLAQUETAS ESTANDAR,114.0,114.0
939.0,100.0,100.0,2019.0,MAYO,CLINICA CENTRAL FUNDADORES APARTADO,ANTIOQUIA,05-045-26 ,BANCO DE SANGRE UNLAB ZONA FRANCA S.A.S,PLASMA FRESCO CONGELADO,4.0,4.0
50.0,100.0,100.0,2019.0,MAYO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,23-001-1  ,E.S.E HOSPITAL SAN JERONIMO,GLOBULOS ROJOS POBRES EN LEUCOCITOS,29.0,29.0
50.0,100.0,100.0,2019.0,MAYO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,23-001-1  ,E.S.E HOSPITAL SAN JERONIMO,PLASMA FRESCO CONGELADO,16.0,16.0
50.0,100.0,100.0,2019.0,MAYO,CLINICA PAJONAL LIMITADA,ANTIOQUIA,70-001-2  ,BANCO DE SANGRE SANTA MARIA SAS,GLOBULOS ROJOS POBRES EN LEUCOCITOS,10.0,10.0
57.0,100.0,100.0,2019.0,MAYO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS,2.0,2.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,161.0,161.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),46.0,46.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,12.0,12.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,51.0,51.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,15.0,15.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,52.0,52.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS ESTANDAR,4.0,4.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2.0,2.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,112.0,112.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),79.0,79.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,PLASMA FRESCO CONGELADO,118.0,118.0
51.0,100.0,100.0,2019.0,MAYO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,CRIOPRECIPITADO,15.0,15.0
59.0,62.88659793814433,62.88659793814433,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,GLOBULOS ROJOS POBRES EN LEUCOCITOS,97.0,61.0
59.0,62.62626262626263,62.62626262626263,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLASMA FRESCO CONGELADO,99.0,62.0
59.0,86.86868686868688,86.86868686868688,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,99.0,86.0
59.0,83.33333333333334,83.33333333333334,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLASMA FRESCO CONGELADO,6.0,5.0
59.0,87.5,87.5,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLAQUETAS AFERESIS,40.0,35.0
59.0,90.0,90.0,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,CRIOPRECIPITADO,10.0,9.0
59.0,69.50354609929079,69.50354609929079,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,141.0,98.0
59.0,70.0,70.0,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,PLASMA FRESCO CONGELADO,10.0,7.0
59.0,69.56521739130434,69.56521739130434,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS,23.0,16.0
59.0,70.0,70.0,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,CRIOPRECIPITADO,30.0,21.0
59.0,100.0,100.0,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS,8.0,8.0
59.0,69.41176470588235,69.41176470588235,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,85.0,59.0
59.0,69.56521739130434,69.56521739130434,2019.0,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,23.0,16.0
44.0,95.62043795620438,95.62043795620438,2019.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,137.0,131.0
44.0,100.0,100.0,2019.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,9.0,9.0
44.0,91.66666666666666,91.66666666666666,2019.0,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,12.0,11.0
5.0,100.0,100.0,2019.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,61.0,61.0
5.0,100.0,100.0,2019.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,45.0,45.0
5.0,100.0,100.0,2019.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,24.0,24.0
5.0,100.0,100.0,2019.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,8.0,8.0
5.0,100.0,100.0,2019.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,186.0,186.0
5.0,100.0,100.0,2019.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,PLASMA FRESCO CONGELADO,62.0,62.0
5.0,100.0,100.0,2019.0,MAYO,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,CRIOPRECIPITADO,33.0,33.0
55.0,100.0,100.0,2019.0,MAYO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,GLOBULOS ROJOS POBRES EN LEUCOCITOS,73.0,73.0
55.0,100.0,100.0,2019.0,MAYO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLASMA FRESCO CONGELADO,20.0,20.0
55.0,100.0,100.0,2019.0,MAYO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLAQUETAS AFERESIS,1.0,1.0
4.0,100.0,100.0,2019.0,MAYO,CLINICA CARDIO VID,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,220.0,220.0
4.0,100.0,100.0,2019.0,MAYO,CLINICA CARDIO VID,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS,36.0,36.0
4.0,100.0,100.0,2019.0,MAYO,CLINICA CARDIO VID,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,CRIOPRECIPITADO,103.0,103.0
4.0,100.0,100.0,2019.0,MAYO,CLINICA CARDIO VID,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,PLASMA FRESCO CONGELADO,98.0,98.0
4.0,100.0,100.0,2019.0,MAYO,CLINICA CARDIO VID,ANTIOQUIA,05-001-6  ,CLINICA CARDIO VID,SANGRE TOTAL RECONSTITUIDA,1.0,1.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS POBRES EN LEUCOCITOS,8.0,8.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2.0,2.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,PLASMA FRESCO CONGELADO,4.0,4.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,73-001-7  ,FUNDACION HEMATOLOGICA COLOMBIA SEDE IBAGUE,CRIOPRECIPITADO,5.0,5.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,8.0,8.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,PLASMA FRESCO CONGELADO,11.0,11.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,CRIOPRECIPITADO,1.0,1.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2.0,2.0
18.0,100.0,100.0,2019.0,MAYO,SYNLAB SEDE CLINICA ANTIOQUIA DEL NORTE,ANTIOQUIA,05-615-11 ,HOSPITAL SAN JUAN DE DIOS E.S.E.,PLASMA FRESCO CONGELADO,3.0,3.0
33.0,100.0,100.0,2019.0,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,05-001-25 ,BANCO DE SANGRE RED HUMANA S.A.S,CRIOPRECIPITADO,35.0,35.0
