Año,Mes,Nombre Servicio,Departamento,Municipio,Causas Incineración,Hemocomponentes,Total Componentes Incinerados,Total Componentes Entregados
2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,83, 
2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO AFERESIS,81,81
2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,183,183
2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA RESIDUAL,21,21
2024,ABRIL,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,7, 
2024,ABRIL,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,84,86
2024,ABRIL,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,5, 
2024,ABRIL,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO AFERESIS,26, 
2024,ABRIL,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Sistema abierto,PLASMA FRESCO CONGELADO,12, 
2024,ABRIL,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,21,21
2024,ABRIL,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Restos luego de la transfusion,GLOBULOS ROJOS ESTANDAR,26,24
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,48,50
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),266,270
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,47,44
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,58,60
2024,ABRIL,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS AFERESIS,1,44
2024,ABRIL,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,43,54
2024,ABRIL,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Restos luego de la transfusion,PLAQUETAS AFERESIS,5,5
2024,ABRIL,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,3,3
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Almacenamiento y conservacion inadecuada,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1,28
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Coombs directo positivo,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1,28
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,2,11
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA,37,38
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,11,20
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),53,28
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,71,79
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,5,7
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS ESTANDAR FILTRADAS,16, 
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,14,11
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Sistema abierto,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1,28
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1,28
2024,ABRIL,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS ESTANDAR,1,17
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,40,44
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),482,527
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,177,183
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,77,85
2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Unidad rota,PLASMA FRESCO CONGELADO,1,85
2024,ABRIL,CORPORACION HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,2,2
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,2,75
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,22,20
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,240,153
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,31,19
2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,95,75
2024,ABRIL,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,24,26
2024,ABRIL,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,6,26
2024,ABRIL,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Almacenamiento y conservacion inadecuada,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,55
2024,ABRIL,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,18,18
2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Aspecto Fisico,PLASMA FRESCO CONGELADO,6,34
2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,267,287
2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,15,17
2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,30,34
2024,ABRIL,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2, 
2024,ABRIL,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUI,ANTIOQUIA,ITAGUI,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,22,22
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,28,24
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,24
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,214,250
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLAQUETAS AFERESIS,7,7
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,35,45
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,66,74
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,4,10
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3,74
2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,40,40
2024,ABRIL,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,39,30
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Restos luego de la transfusion,CRIOPRECIPITADO,29,46
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,30,42
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLAQUETAS AFERESIS,10,10
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,17,52
2024,ABRIL,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3,42
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Descongelado sin usar,PLASMA FRESCO CONGELADO,2,40
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Restos luego de la transfusion,CRIOPRECIPITADO,19,20
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,144, 
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLAQUETAS AFERESIS,22,22
2024,ABRIL,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,26,40
2024,ABRIL,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Descongelado sin usar,PLASMA FRESCO CONGELADO,5,171
2024,ABRIL,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad rota,PLASMA FRESCO CONGELADO,5,171
2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,22,22
2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,3,3
2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,24,24
2024,ABRIL,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,4,151
2024,ABRIL,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Sistema abierto,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1,298
2024,ABRIL,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS AFERESIS FILTRADAS,1,75
2024,ABRIL,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS ESTANDAR,1, 
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Descongelado sin usar,PLASMA FRESCO CONGELADO,1,80
2024,ABRIL,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Unidad rota,PLASMA FRESCO CONGELADO,1,80
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Coombs directo positivo,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Coombs directo positivo,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,26,5
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA,6, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA IRRADIADA,3, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,113, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),134, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,111, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,631, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS IRRADIADOS,9, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,6,6
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,278,3
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS IRRADIADAS,5, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS ESTANDAR,36, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS ESTANDAR IRRADIADAS,21, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,523,5
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Unidad rota,ALICUOTA PLAQUETAS AFERESIS FILTRADA IRRADIADA,1, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Unidad rota,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Unidad rota,PLASMA FRESCO CONGELADO,1,5
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,1, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,12, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS ESTANDAR,8, 
2024,ABRIL,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Vencimiento,PLAQUETAS ESTANDAR IRRADIADAS,1, 
2024,ABRIL,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,115,5
2024,ABRIL,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS,5,7
2024,ABRIL,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,2, 
2024,ABRIL,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,34,28
2024,ABRIL,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,4,4
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,63,30
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),249,216
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,12,16
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,12,10
2024,ABRIL,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,49,40
2024,ABRIL,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Descongelado sin usar,PLASMA FRESCO CONGELADO,1,61
2024,ABRIL,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,16,16
2024,ABRIL,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,171,169
2024,ABRIL,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,22,22
2024,ABRIL,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,60,61
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Investigacion cientifica,PLAQUETAS AFERESIS,2,90
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Investigacion cientifica,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,51,229
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Investigacion cientifica,PLASMA FRESCO CONGELADO,19,196
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Investigacion cientifica,SANGRE TOTAL,2, 
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,102,102
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),102,102
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,498,498
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,90,90
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS ESTANDAR POBRES EN LEUCOCITOS,229,229
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,196,196
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Sistema abierto,PLASMA FRESCO CONGELADO,2,196
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),1,102
2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Vencimiento,GLOBULOS ROJOS POBRES EN LEUCOCITOS,16,498
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),7, 
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,110,34
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS,1,9
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,15, 
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Alicuota sin usar,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2,14
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Alicuota sin usar,PLASMA FRESCO CONGELADO,2,13
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA DE GLOBULOS ROJOS FILTRADA,9, 
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,ALICUOTA PLASMA FRESCO CONGELADO,1, 
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,CRIOPRECIPITADO,41,41
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),20,14
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,GLOBULOS ROJOS POBRES EN LEUCOCITOS,104,160
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS,40,160
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,15, 
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Restos luego de la transfusion,PLASMA FRESCO CONGELADO,23,13
2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Unidad rota,PLASMA FRESCO CONGELADO,1,13
