id_periodo,Año,Mes,Nombre Servicio,Departamento,Municipio,Servicio Hospitalario,Total Pacientes,Total Componentes
,2024,MARZO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),5,9
,2024,MARZO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,UCI Adultos,33,210
,2024,MARZO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Cirugia General,20,88
,2024,MARZO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,Medicina Interna,46,118
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Urgencias,50,158
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Obstetricia,2,6
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),17,33
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,UCI Adultos,40,162
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Cirugia Cardiotoracica,8,38
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Cirugia General,13,66
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Medicina Interna,47,122
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Oncologia,24,86
,2024,MARZO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Otros,6,12
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Urgencias,98,247
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),1,1
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),25,106
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,UCI Adultos,48,268
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,5,43
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Cirugia General,82,335
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Ortopedia,2,5
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Hematologia,17,69
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Transplantes,17,97
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Medicina Interna,64,146
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Ambulatorio,2,2
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Oncologia,10,32
,2024,MARZO,HOSPITAL PABLO TOBON URIBE,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,30,135
,2024,MARZO,MESSER COLOMBIA S.A. AGENCIA REMEO CENTER MEDELLIN,ANTIOQUIA,MEDELLÍN,Unidad de cuidado cronico,1,2
,2024,MARZO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Urgencias,10,29
,2024,MARZO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Cirugia General,3,5
,2024,MARZO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Medicina Interna,1,3
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Urgencias,21,43
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Ginecologia,2,4
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Obstetricia,4,7
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,3
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,UCI Adultos,3,10
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Cirugia Vascular,1,6
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Cirugia General,9,22
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Ortopedia,5,9
,2024,MARZO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,Medicina Interna,4,9
,2024,MARZO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Urgencias,40,103
,2024,MARZO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,UCI Adultos,9,97
,2024,MARZO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Cirugia General,8,48
,2024,MARZO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Transplantes,5,49
,2024,MARZO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Otros,48,202
,2024,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Urgencias,15,29
,2024,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Ginecologia,7,18
,2024,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Obstetricia,25,56
,2024,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),17,55
,2024,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Cirugia Plastica,2,4
,2024,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Medicina Interna,9,25
,2024,MARZO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Otros,17,36
,2024,MARZO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Urgencias,13,64
,2024,MARZO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,UCI Adultos,23,112
,2024,MARZO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Cirugia Cardiotoracica,2,9
,2024,MARZO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Cirugia General,2,4
,2024,MARZO,FUNDACION CLINICA DEL NORTE,ANTIOQUIA,BELLO,Medicina Interna,32,80
,2024,MARZO,CORPORACION HOSPITAL INFANTIL CONCEJO DE MEDELLIN,ANTIOQUIA,MEDELLÍN,Cirugia General,1,2
,2024,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Urgencias,4,9
,2024,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Ginecologia,5,9
,2024,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Obstetricia,8,20
,2024,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Pediatria (UCI o unidad de cuidado intermedio pediatrica),3,2
,2024,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Cirugia General,1,2
,2024,MARZO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Medicina Interna,3,5
,2024,MARZO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,UCI Adultos,7,41
,2024,MARZO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Cirugia Cardiotoracica,3,7
,2024,MARZO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Unidad de cuidado intermedio adultos,2,8
,2024,MARZO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Unidad de cuidado cronico,5,19
,2024,MARZO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Urgencias,5,6
,2024,MARZO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,UCI Adultos,9,14
,2024,MARZO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Cirugia General,7,9
,2024,MARZO,CLINICA CENTRAL FUNDADORES,ANTIOQUIA,MEDELLÍN,Medicina Interna,24,29
,2024,MARZO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,Urgencias,6,7
,2024,MARZO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,Medicina Interna,6,6
,2024,MARZO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Urgencias,15,65
,2024,MARZO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,UCI Adultos,5,121
,2024,MARZO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Cirugia General,8,31
,2024,MARZO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Medicina Interna,15,37
,2024,MARZO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Unidad de cuidado intermedio adultos,2,5
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Urgencias,34,128
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,UCI Adultos,34,190
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Cirugia Cardiotoracica,5,39
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Cirugia General,18,77
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Ortopedia,3,11
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Hematologia,16,114
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Transplantes,1,37
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Medicina Interna,4,6
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Otros,2,3
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad de cuidado intermedio adultos,23,50
,2024,MARZO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad de cuidado cronico,3,9
,2024,MARZO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Ginecologia,1,7
,2024,MARZO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,1
,2024,MARZO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Cirugia General,1,1
,2024,MARZO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Medicina Interna,5,8
,2024,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Urgencias,3,5
,2024,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,7,38
,2024,MARZO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,3,13
,2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Urgencias,20,63
,2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,28,174
,2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Cirugia General,9,24
,2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Neurocirugia,1,2
,2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Urologia,5,9
,2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Ortopedia,6,13
,2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Medicina Interna,31,67
,2024,MARZO,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,4,10
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Urgencias,17,34
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Ginecologia,9,18
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Obstetricia,12,34
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),3,4
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,UCI Adultos,7,17
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Cirugia General,10,30
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Urologia,3,6
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Ortopedia,7,23
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Medicina Interna,5,10
,2024,ABRIL,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,7,20
,2024,ABRIL,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Urgencias,3,6
,2024,ABRIL,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Obstetricia,18,68
,2024,ABRIL,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Cirugia General,2,3
,2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Urgencias,5,10
,2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),2,2
,2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),16,52
,2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,UCI Adultos,31,478
,2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,44,220
,2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Medicina Interna,10,21
,2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Otros,6,13
,2024,ABRIL,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,9,30
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Urgencias,12,25
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Ginecologia,5,11
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,1
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Cirugia General,4,9
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Ortopedia,2,4
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Medicina Interna,11,20
,2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Urgencias,30,77
,2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,UCI Adultos,71,423
,2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Cirugia General,46,234
,2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Ortopedia,12,23
,2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Medicina Interna,130,455
,2024,ABRIL,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Oncologia,3,5
,2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Urgencias,5,9
,2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,5,26
,2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Neurocirugia,4,12
,2024,ABRIL,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,1,2
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Urgencias,32,98
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),18,48
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),91,266
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,UCI Adultos,31,381
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,24,174
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Cirugia General,55,198
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Hematologia,11,12
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Transplantes,3,7
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Medicina Interna,99,286
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Unidad de Quemados,7,13
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Ambulatorio,1,1
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Oncologia,33,275
,2024,ABRIL,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Otros,7,30
,2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Urgencias,28,54
,2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,49,118
,2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Cirugia General,14,35
,2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Neurocirugia,4,6
,2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Ortopedia,6,15
,2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Medicina Interna,52,84
,2024,ABRIL,E.S.E. HOSPITAL LA MARIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,3,6
,2024,ABRIL,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Urgencias,52,122
,2024,ABRIL,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,UCI Adultos,15,150
,2024,ABRIL,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Cirugia General,13,37
,2024,ABRIL,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Transplantes,5,35
,2024,ABRIL,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Ambulatorio,1,2
,2024,ABRIL,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Otros,39,142
,2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Urgencias,32,60
,2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,UCI Adultos,76,174
,2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Cirugia General,23,51
,2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Medicina Interna,46,64
,2024,ABRIL,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,19,39
,2024,ABRIL,MESSER COLOMBIA S.A. AGENCIA REMEO CENTER MEDELLIN,ANTIOQUIA,MEDELLÍN,Unidad de cuidado cronico,1,2
,2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Urgencias,67,142
,2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,16,123
,2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Cirugia General,31,78
,2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Medicina Interna,104,420
,2024,ABRIL,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,6,13
,2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Urgencias,15,31
,2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,6,21
,2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Cirugia General,9,16
,2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Otros,24,49
,2024,ABRIL,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,3,16
,2024,ABRIL,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Medicina Interna,19,38
,2024,ABRIL,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,Urgencias,8,15
,2024,ABRIL,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,Ginecologia,4,7
,2024,ABRIL,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,2
,2024,ABRIL,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,Cirugia General,1,2
,2024,ABRIL,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,Medicina Interna,10,13
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Urgencias,6,12
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Ginecologia,3,5
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,3
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Cirugia General,3,7
,2024,ABRIL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Medicina Interna,4,13
,2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Urgencias,40,88
,2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,UCI Adultos,17,73
,2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Cirugia General,9,18
,2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Hematologia,27,167
,2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Medicina Interna,18,51
,2024,ABRIL,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,6,16
